"","downloaded","data_id","item_kind","category","item_id","item_definition","english_gloss","uni_lemma","child_id","age","value"
"1022","2024-08-13",343556,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60561,24,""
"1023","2024-08-13",343557,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60562,24,""
"1024","2024-08-13",343558,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60563,24,"produces"
"1025","2024-08-13",343559,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60564,24,"produces"
"1026","2024-08-13",343560,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60565,24,"produces"
"1027","2024-08-13",343561,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60566,24,""
"1028","2024-08-13",343562,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60567,24,""
"1029","2024-08-13",343563,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60568,24,"produces"
"1030","2024-08-13",343564,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60569,24,""
"1031","2024-08-13",343565,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60570,24,"produces"
"1032","2024-08-13",343566,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60571,24,""
"1033","2024-08-13",343567,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60572,24,"produces"
"1034","2024-08-13",343568,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60573,24,""
"1035","2024-08-13",343569,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60574,24,"produces"
"1036","2024-08-13",343570,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60575,24,""
"1037","2024-08-13",343571,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60576,24,"produces"
"1038","2024-08-13",343572,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60577,24,"produces"
"1039","2024-08-13",343573,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60578,24,""
"1040","2024-08-13",343574,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60579,24,""
"1041","2024-08-13",343575,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60580,24,"produces"
"1042","2024-08-13",343576,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60581,24,"produces"
"1043","2024-08-13",343577,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60582,24,""
"1044","2024-08-13",343578,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60583,24,""
"1045","2024-08-13",343579,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60584,24,"produces"
"1046","2024-08-13",343580,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60585,24,"produces"
"1047","2024-08-13",343581,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60586,24,"produces"
"1048","2024-08-13",343582,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60587,24,"produces"
"1049","2024-08-13",343583,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60588,24,"produces"
"1050","2024-08-13",343584,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60589,24,""
"1051","2024-08-13",343585,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60590,24,"produces"
"1052","2024-08-13",343586,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60591,24,""
"1053","2024-08-13",343587,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60592,24,""
"1054","2024-08-13",343588,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60593,24,""
"1055","2024-08-13",343589,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60594,24,""
"1056","2024-08-13",343590,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60595,24,"produces"
"1057","2024-08-13",343591,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60596,24,""
"1058","2024-08-13",343592,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60597,24,""
"1059","2024-08-13",343593,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60598,24,"produces"
"1060","2024-08-13",343594,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60599,24,""
"1061","2024-08-13",343595,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60600,24,""
"1062","2024-08-13",343596,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60601,24,"produces"
"1063","2024-08-13",343597,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60602,24,"produces"
"1064","2024-08-13",343598,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60603,24,"produces"
"1065","2024-08-13",343599,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60604,24,""
"1066","2024-08-13",343600,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60605,24,"produces"
"1067","2024-08-13",343601,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60606,24,"produces"
"1068","2024-08-13",343602,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60607,24,"produces"
"1069","2024-08-13",343603,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60608,24,"produces"
"1070","2024-08-13",343604,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60609,24,"produces"
"1071","2024-08-13",343605,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60610,24,"produces"
"1072","2024-08-13",343606,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60611,24,""
"1073","2024-08-13",343607,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60612,24,"produces"
"1074","2024-08-13",343608,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60613,24,""
"1075","2024-08-13",343609,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60614,24,""
"1076","2024-08-13",343610,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60615,24,"produces"
"1077","2024-08-13",343611,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60616,24,"produces"
"1078","2024-08-13",343612,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60617,24,""
"1079","2024-08-13",343613,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60618,25,"produces"
"1080","2024-08-13",343614,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60619,25,""
"1081","2024-08-13",343615,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60620,25,""
"1082","2024-08-13",343616,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60621,25,""
"1083","2024-08-13",343617,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60622,25,""
"1084","2024-08-13",343618,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60623,25,"produces"
"1085","2024-08-13",343619,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60624,25,"produces"
"1086","2024-08-13",343620,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60625,25,"produces"
"1087","2024-08-13",343621,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60626,25,"produces"
"1088","2024-08-13",343622,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60627,25,"produces"
"1089","2024-08-13",343623,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60628,25,""
"1090","2024-08-13",343624,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60629,25,"produces"
"1091","2024-08-13",343625,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60630,25,"produces"
"1092","2024-08-13",343626,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60631,25,"produces"
"1093","2024-08-13",343627,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60632,25,""
"1094","2024-08-13",343628,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60633,25,"produces"
"1095","2024-08-13",343629,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60634,25,""
"1096","2024-08-13",343630,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60635,25,"produces"
"1097","2024-08-13",343631,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60636,25,"produces"
"1098","2024-08-13",343632,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60637,25,""
"1099","2024-08-13",343633,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60638,25,"produces"
"1100","2024-08-13",343634,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60639,25,"produces"
"1101","2024-08-13",343635,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60640,25,"produces"
"1102","2024-08-13",343636,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60641,25,""
"1103","2024-08-13",343637,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60642,25,"produces"
"1104","2024-08-13",343638,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60643,25,"produces"
"1105","2024-08-13",343639,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60644,25,""
"1106","2024-08-13",343640,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60645,25,"produces"
"1107","2024-08-13",343641,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60646,25,""
"1108","2024-08-13",343642,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60647,25,""
"1109","2024-08-13",343643,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60648,25,""
"1110","2024-08-13",343644,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60649,25,"produces"
"1111","2024-08-13",343645,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60650,25,""
"1112","2024-08-13",343646,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60651,25,""
"1113","2024-08-13",343647,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60652,25,"produces"
"1114","2024-08-13",343648,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60653,25,"produces"
"1115","2024-08-13",343649,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60654,25,"produces"
"1116","2024-08-13",343650,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60655,25,""
"1117","2024-08-13",343651,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60656,25,"produces"
"1118","2024-08-13",343652,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60657,25,"produces"
"1119","2024-08-13",343653,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60658,25,"produces"
"1120","2024-08-13",343654,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60659,25,""
"1121","2024-08-13",343655,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60660,25,"produces"
"1122","2024-08-13",343656,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60661,25,"produces"
"1123","2024-08-13",343657,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60662,25,"produces"
"1124","2024-08-13",343658,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60663,25,""
"1125","2024-08-13",343659,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60664,25,"produces"
"1126","2024-08-13",343660,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60665,25,"produces"
"1127","2024-08-13",343661,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60666,25,"produces"
"1128","2024-08-13",343662,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60667,25,"produces"
"1129","2024-08-13",343663,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60668,25,""
"1130","2024-08-13",343664,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60669,25,"produces"
"1131","2024-08-13",343665,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60670,25,"produces"
"1132","2024-08-13",343666,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60671,25,""
"1133","2024-08-13",343667,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60672,25,"produces"
"1134","2024-08-13",343668,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60673,25,""
"1135","2024-08-13",343669,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60674,25,"produces"
"1136","2024-08-13",343670,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60675,25,""
"1137","2024-08-13",343671,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60676,25,""
"1138","2024-08-13",343672,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60677,25,""
"1139","2024-08-13",343673,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60678,25,"produces"
"1140","2024-08-13",343674,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60679,25,"produces"
"1141","2024-08-13",343675,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60680,25,"produces"
"1142","2024-08-13",343676,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60681,25,"produces"
"1143","2024-08-13",343677,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60682,25,"produces"
"1144","2024-08-13",343678,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60683,25,""
"1145","2024-08-13",343679,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60684,25,""
"1146","2024-08-13",343680,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60685,25,"produces"
"1147","2024-08-13",343681,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60686,25,"produces"
"1148","2024-08-13",343682,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60687,25,"produces"
"1149","2024-08-13",343683,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60688,25,"produces"
"1150","2024-08-13",343684,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60689,25,""
"1151","2024-08-13",343685,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60690,25,"produces"
"1152","2024-08-13",343686,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60691,25,""
"1153","2024-08-13",343687,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60692,25,"produces"
"1154","2024-08-13",343688,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60693,25,"produces"
"1155","2024-08-13",343689,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60694,25,"produces"
"1156","2024-08-13",343690,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60695,25,""
"1157","2024-08-13",343691,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60696,25,""
"1158","2024-08-13",343692,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60697,25,"produces"
"1159","2024-08-13",343693,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60698,25,"produces"
"1160","2024-08-13",343694,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60699,25,""
"1161","2024-08-13",343695,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60700,25,"produces"
"1162","2024-08-13",343696,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60701,25,""
"1163","2024-08-13",343697,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60702,25,"produces"
"1164","2024-08-13",343698,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60703,26,""
"1165","2024-08-13",343699,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60704,26,"produces"
"1166","2024-08-13",343700,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60705,26,"produces"
"1167","2024-08-13",343701,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60706,26,"produces"
"1168","2024-08-13",343702,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60707,26,"produces"
"1169","2024-08-13",343703,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60708,26,""
"1170","2024-08-13",343704,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60709,26,"produces"
"1171","2024-08-13",343705,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60710,26,""
"1172","2024-08-13",343706,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60711,26,"produces"
"1173","2024-08-13",343707,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60712,26,"produces"
"1174","2024-08-13",343708,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60713,26,""
"1175","2024-08-13",343709,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60714,26,"produces"
"1176","2024-08-13",343710,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60715,26,"produces"
"1177","2024-08-13",343711,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60716,26,""
"1178","2024-08-13",343712,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60717,26,"produces"
"1179","2024-08-13",343713,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60718,26,"produces"
"1180","2024-08-13",343714,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60719,26,"produces"
"1181","2024-08-13",343715,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60720,26,"produces"
"1182","2024-08-13",343716,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60721,26,"produces"
"1183","2024-08-13",343717,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60722,26,"produces"
"1184","2024-08-13",343718,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60723,26,"produces"
"1185","2024-08-13",343719,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60724,26,""
"1186","2024-08-13",343720,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60725,26,"produces"
"1187","2024-08-13",343721,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60726,26,"produces"
"1188","2024-08-13",343722,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60727,26,""
"1189","2024-08-13",343723,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60728,26,"produces"
"1190","2024-08-13",343724,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60729,26,"produces"
"1191","2024-08-13",343725,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60730,26,"produces"
"1192","2024-08-13",343726,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60731,26,"produces"
"1193","2024-08-13",343727,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60732,26,"produces"
"1194","2024-08-13",343728,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60733,26,"produces"
"1195","2024-08-13",343729,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60734,26,"produces"
"1196","2024-08-13",343730,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60735,26,"produces"
"1197","2024-08-13",343731,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60736,26,"produces"
"1198","2024-08-13",343732,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60737,26,"produces"
"1199","2024-08-13",343733,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60738,26,""
"1200","2024-08-13",343734,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60739,26,""
"1201","2024-08-13",343735,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60740,26,""
"1202","2024-08-13",343736,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60741,26,"produces"
"1203","2024-08-13",343737,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60742,26,"produces"
"1204","2024-08-13",343738,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60743,26,"produces"
"1205","2024-08-13",343739,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60744,26,""
"1206","2024-08-13",343740,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60745,26,"produces"
"1207","2024-08-13",343741,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60746,26,""
"1208","2024-08-13",343742,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60747,26,"produces"
"1209","2024-08-13",343743,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60748,26,"produces"
"1210","2024-08-13",343744,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60749,26,"produces"
"1211","2024-08-13",343745,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60750,26,""
"1212","2024-08-13",343746,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60751,26,"produces"
"1213","2024-08-13",343747,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60752,26,""
"1214","2024-08-13",343748,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60753,26,""
"1215","2024-08-13",343749,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60754,26,"produces"
"1216","2024-08-13",343750,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60755,26,""
"1217","2024-08-13",343751,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60756,26,"produces"
"1218","2024-08-13",343752,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60757,26,"produces"
"1219","2024-08-13",343753,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60758,26,"produces"
"1220","2024-08-13",343754,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60759,26,"produces"
"1221","2024-08-13",343755,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60760,26,"produces"
"1222","2024-08-13",343756,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60761,26,"produces"
"1223","2024-08-13",343757,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60762,26,"produces"
"1224","2024-08-13",343758,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60763,26,"produces"
"1225","2024-08-13",343759,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60764,26,"produces"
"1226","2024-08-13",343760,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60765,26,"produces"
"1227","2024-08-13",343761,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60766,26,""
"1228","2024-08-13",343762,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60767,26,"produces"
"1229","2024-08-13",343763,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60768,26,"produces"
"1230","2024-08-13",343764,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60769,26,""
"1231","2024-08-13",343765,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60770,26,""
"1232","2024-08-13",343766,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60771,26,"produces"
"1233","2024-08-13",343767,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60772,26,"produces"
"1234","2024-08-13",343768,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60773,26,""
"1235","2024-08-13",343769,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60774,26,""
"1236","2024-08-13",343770,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60775,26,""
"1237","2024-08-13",343771,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60776,26,""
"1238","2024-08-13",343772,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60777,26,""
"1239","2024-08-13",343773,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60778,26,"produces"
"1240","2024-08-13",343774,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60779,26,"produces"
"1241","2024-08-13",343775,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60780,27,"produces"
"1242","2024-08-13",343776,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60781,27,"produces"
"1243","2024-08-13",343777,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60782,27,"produces"
"1244","2024-08-13",343778,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60783,27,""
"1245","2024-08-13",343779,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60784,27,"produces"
"1246","2024-08-13",343780,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60785,27,""
"1247","2024-08-13",343781,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60786,27,""
"1248","2024-08-13",343782,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60787,27,"produces"
"1249","2024-08-13",343783,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60788,27,"produces"
"1250","2024-08-13",343784,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60789,27,"produces"
"1251","2024-08-13",343785,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60790,27,"produces"
"1252","2024-08-13",343786,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60791,27,"produces"
"1253","2024-08-13",343787,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60792,27,"produces"
"1254","2024-08-13",343788,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60793,27,"produces"
"1255","2024-08-13",343789,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60794,27,"produces"
"1256","2024-08-13",343790,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60795,27,"produces"
"1257","2024-08-13",343791,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60796,27,""
"1258","2024-08-13",343792,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60797,27,"produces"
"1259","2024-08-13",343793,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60798,27,"produces"
"1260","2024-08-13",343794,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60799,27,"produces"
"1261","2024-08-13",343795,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60800,27,"produces"
"1262","2024-08-13",343796,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60801,27,"produces"
"1263","2024-08-13",343797,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60802,27,"produces"
"1264","2024-08-13",343798,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60803,27,"produces"
"1265","2024-08-13",343799,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60804,27,""
"1266","2024-08-13",343800,"word","animals","item_30","kangaroo/roo","kangaroo/roo","kangaroo",60805,27,"produces"
